customer_key,customer_id,first_name,last_name,email,signup_date,birth_year,acquisition_channel_key,home_geography_key
1738,CUST-001738,Patricia,Torres,patricia.torres1738@example.com,2023-09-23,1968,2,7
1739,CUST-001739,Charles,Lee,charles.lee1739@example.com,2023-07-16,1990,1,34
1740,CUST-001740,Susan,Ramirez,susan.ramirez1740@example.com,2023-09-23,1991,6,28
1741,CUST-001741,Charles,Hernandez,charles.hernandez1741@example.com,2023-03-02,1991,2,25
1742,CUST-001742,Charles,Taylor,charles.taylor1742@example.com,2023-11-07,1976,6,14
1743,CUST-001743,Michael,Wilson,michael.wilson1743@example.com,2023-10-10,1971,4,23
1744,CUST-001744,Andrew,Wright,andrew.wright1744@example.com,2023-04-10,2003,5,26
1745,CUST-001745,Charles,Torres,charles.torres1745@example.com,2023-08-07,1977,2,5
1746,CUST-001746,Linda,Davis,linda.davis1746@example.com,2023-08-16,1968,2,25
1747,CUST-001747,Sarah,Davis,sarah.davis1747@example.com,2023-07-01,1973,3,24
1748,CUST-001748,Christopher,Hernandez,christopher.hernandez1748@example.com,2023-09-17,1990,2,22
1749,CUST-001749,John,Lee,john.lee1749@example.com,2023-01-20,1987,6,17
1750,CUST-001750,Richard,Scott,richard.scott1750@example.com,2023-12-05,1971,2,11
1751,CUST-001751,James,Thomas,james.thomas1751@example.com,2023-03-12,1982,6,26
1752,CUST-001752,Thomas,Walker,thomas.walker1752@example.com,2023-03-19,1985,1,37
1753,CUST-001753,Richard,Garcia,richard.garcia1753@example.com,2023-09-22,1970,3,24
1754,CUST-001754,Ashley,Scott,ashley.scott1754@example.com,2023-11-09,1993,1,39
1755,CUST-001755,Michelle,Harris,michelle.harris1755@example.com,2023-11-20,1982,2,45
1756,CUST-001756,Barbara,Martin,barbara.martin1756@example.com,2023-04-29,1969,3,45
1757,CUST-001757,Betty,Hill,betty.hill1757@example.com,2023-07-02,1984,1,27
1758,CUST-001758,Anthony,Lewis,anthony.lewis1758@example.com,2023-06-16,1992,2,28
1759,CUST-001759,Linda,Thompson,linda.thompson1759@example.com,2023-12-23,1988,1,8
1760,CUST-001760,Kevin,Clark,kevin.clark1760@example.com,2023-12-18,1992,1,41
1761,CUST-001761,Patricia,Scott,patricia.scott1761@example.com,2023-06-15,1992,1,42
1762,CUST-001762,Margaret,Sanchez,margaret.sanchez1762@example.com,2023-05-14,1967,1,17
1763,CUST-001763,Robert,Martin,robert.martin1763@example.com,2023-08-18,1988,2,26
1764,CUST-001764,Linda,Flores,linda.flores1764@example.com,2023-11-09,1990,2,34
1765,CUST-001765,Mary,Harris,mary.harris1765@example.com,2023-02-16,1974,1,31
1766,CUST-001766,John,Brown,john.brown1766@example.com,2023-09-23,1993,2,9
1767,CUST-001767,Betty,Anderson,betty.anderson1767@example.com,2023-05-29,1973,6,26
1768,CUST-001768,Emily,Thomas,emily.thomas1768@example.com,2023-01-07,2000,1,2
1769,CUST-001769,Steven,Sanchez,steven.sanchez1769@example.com,2023-09-06,2000,1,33
1770,CUST-001770,Jessica,Williams,jessica.williams1770@example.com,2023-05-20,1976,5,29
1771,CUST-001771,David,Moore,david.moore1771@example.com,2023-02-13,1998,2,18
1772,CUST-001772,Mary,Smith,mary.smith1772@example.com,2023-10-05,1981,1,18
1773,CUST-001773,Richard,Hill,richard.hill1773@example.com,2023-06-09,1974,2,16
1774,CUST-001774,Sarah,Robinson,sarah.robinson1774@example.com,2023-04-14,1997,6,41
1775,CUST-001775,Charles,Ramirez,charles.ramirez1775@example.com,2023-02-17,1993,2,27
1776,CUST-001776,Andrew,Allen,andrew.allen1776@example.com,2023-05-06,1988,6,17
1777,CUST-001777,Andrew,Miller,andrew.miller1777@example.com,2023-08-20,1993,6,38
1778,CUST-001778,Mark,White,mark.white1778@example.com,2023-09-02,1983,2,33
1779,CUST-001779,Jennifer,Miller,jennifer.miller1779@example.com,2023-10-15,1994,6,38
1780,CUST-001780,Jennifer,Martinez,jennifer.martinez1780@example.com,2023-07-26,1981,2,21
1781,CUST-001781,Joseph,Brown,joseph.brown1781@example.com,2023-09-10,1992,1,25
1782,CUST-001782,Robert,Lee,robert.lee1782@example.com,2023-12-19,1983,2,34
1783,CUST-001783,Susan,Scott,susan.scott1783@example.com,2023-09-08,1983,1,17
1784,CUST-001784,Sandra,Walker,sandra.walker1784@example.com,2023-09-21,1983,3,13
1785,CUST-001785,Margaret,Jones,margaret.jones1785@example.com,2023-07-12,1996,1,36
1786,CUST-001786,William,Gonzalez,william.gonzalez1786@example.com,2023-08-13,1970,1,8
1787,CUST-001787,William,King,william.king1787@example.com,2023-09-07,1995,6,35
1788,CUST-001788,Charles,Davis,charles.davis1788@example.com,2023-08-11,1956,3,5
1789,CUST-001789,Kimberly,Lee,kimberly.lee1789@example.com,2023-11-11,1968,2,27
1790,CUST-001790,Kimberly,Wilson,kimberly.wilson1790@example.com,2023-11-11,1963,1,42
1791,CUST-001791,Sandra,Wilson,sandra.wilson1791@example.com,2023-06-19,1966,3,3
1792,CUST-001792,William,King,william.king1792@example.com,2023-08-31,2003,2,24
1793,CUST-001793,James,Martin,james.martin1793@example.com,2023-12-26,1994,3,40
1794,CUST-001794,Michael,Brown,michael.brown1794@example.com,2023-11-16,1986,1,31
1795,CUST-001795,Joseph,Thompson,joseph.thompson1795@example.com,2023-11-18,2002,1,29
1796,CUST-001796,Donna,Martin,donna.martin1796@example.com,2023-07-08,1981,2,31
1797,CUST-001797,Richard,Jones,richard.jones1797@example.com,2023-10-31,1995,3,27
1798,CUST-001798,Joshua,Miller,joshua.miller1798@example.com,2023-03-06,1974,2,17
1799,CUST-001799,Joshua,Nguyen,joshua.nguyen1799@example.com,2023-11-06,1991,5,11
1800,CUST-001800,Donald,Wilson,donald.wilson1800@example.com,2023-03-28,2004,1,32
1801,CUST-001801,Elizabeth,Martinez,elizabeth.martinez1801@example.com,2023-03-26,1986,1,23
1802,CUST-001802,David,Allen,david.allen1802@example.com,2023-08-14,1987,2,24
1803,CUST-001803,Jessica,Scott,jessica.scott1803@example.com,2023-07-21,1989,1,39
1804,CUST-001804,Kimberly,Lee,kimberly.lee1804@example.com,2023-09-29,1998,2,25
1805,CUST-001805,Sarah,Martinez,sarah.martinez1805@example.com,2023-08-12,1983,2,22
1806,CUST-001806,Linda,Scott,linda.scott1806@example.com,2023-08-11,1980,1,8
1807,CUST-001807,Daniel,Ramirez,daniel.ramirez1807@example.com,2023-04-20,1981,6,4
1808,CUST-001808,Matthew,White,matthew.white1808@example.com,2023-04-02,1965,6,28
1809,CUST-001809,Kimberly,Gonzalez,kimberly.gonzalez1809@example.com,2023-01-03,1982,1,5
1810,CUST-001810,Steven,Smith,steven.smith1810@example.com,2023-11-07,1991,2,18
1811,CUST-001811,Robert,Taylor,robert.taylor1811@example.com,2023-05-21,1981,6,19
1812,CUST-001812,Kevin,Robinson,kevin.robinson1812@example.com,2023-09-09,1994,3,20
1813,CUST-001813,Michael,Williams,michael.williams1813@example.com,2023-07-09,2001,6,34
1814,CUST-001814,Barbara,Rodriguez,barbara.rodriguez1814@example.com,2023-02-12,1987,5,33
1815,CUST-001815,Patricia,Lee,patricia.lee1815@example.com,2023-02-19,1970,1,11
1816,CUST-001816,Michelle,Johnson,michelle.johnson1816@example.com,2023-06-20,1971,5,34
1817,CUST-001817,William,Nguyen,william.nguyen1817@example.com,2023-07-07,1984,6,45
1818,CUST-001818,Patricia,Jones,patricia.jones1818@example.com,2023-04-09,1972,2,13
1819,CUST-001819,Barbara,Lewis,barbara.lewis1819@example.com,2023-01-23,1991,1,37
1820,CUST-001820,James,Martin,james.martin1820@example.com,2023-05-21,1983,1,46
1821,CUST-001821,Jennifer,Torres,jennifer.torres1821@example.com,2023-08-26,1997,6,24
1822,CUST-001822,Barbara,Lee,barbara.lee1822@example.com,2023-10-30,1981,1,23
1823,CUST-001823,Susan,White,susan.white1823@example.com,2023-08-24,1998,3,33
1824,CUST-001824,Richard,Rodriguez,richard.rodriguez1824@example.com,2023-06-08,1999,3,25
1825,CUST-001825,Joshua,Lee,joshua.lee1825@example.com,2023-07-31,1993,1,3
1826,CUST-001826,Charles,Taylor,charles.taylor1826@example.com,2023-12-24,1987,1,28
1827,CUST-001827,Daniel,King,daniel.king1827@example.com,2023-08-19,1972,3,32
1828,CUST-001828,Matthew,Martinez,matthew.martinez1828@example.com,2023-10-03,1983,6,45
1829,CUST-001829,Charles,Wilson,charles.wilson1829@example.com,2023-06-25,1978,2,16
1830,CUST-001830,Jennifer,Allen,jennifer.allen1830@example.com,2023-04-18,1992,2,24
1831,CUST-001831,Kimberly,Lopez,kimberly.lopez1831@example.com,2023-09-01,1995,2,29
1832,CUST-001832,Donna,Williams,donna.williams1832@example.com,2023-06-15,1978,2,1
1833,CUST-001833,William,Clark,william.clark1833@example.com,2023-09-01,1990,2,28
1834,CUST-001834,Karen,Hernandez,karen.hernandez1834@example.com,2023-08-28,1983,4,44
1835,CUST-001835,Sandra,Nguyen,sandra.nguyen1835@example.com,2023-10-22,1978,3,38
1836,CUST-001836,Thomas,White,thomas.white1836@example.com,2023-11-04,1990,3,26
1837,CUST-001837,Steven,Miller,steven.miller1837@example.com,2023-08-04,1987,1,44
1838,CUST-001838,Mary,Hernandez,mary.hernandez1838@example.com,2023-09-20,1994,1,46
1839,CUST-001839,Kimberly,Gonzalez,kimberly.gonzalez1839@example.com,2023-10-18,1976,1,23
1840,CUST-001840,Jennifer,Martin,jennifer.martin1840@example.com,2023-03-14,1973,2,23
1841,CUST-001841,Elizabeth,Gonzalez,elizabeth.gonzalez1841@example.com,2023-03-30,1991,1,26
1842,CUST-001842,Margaret,Garcia,margaret.garcia1842@example.com,2023-05-06,1995,2,12
1843,CUST-001843,Donald,Hernandez,donald.hernandez1843@example.com,2023-06-26,1997,2,38
1844,CUST-001844,Donald,Harris,donald.harris1844@example.com,2023-08-26,1978,4,25
1845,CUST-001845,Christopher,Rodriguez,christopher.rodriguez1845@example.com,2023-07-24,1975,6,18
1846,CUST-001846,Kevin,Sanchez,kevin.sanchez1846@example.com,2023-10-01,1998,2,21
1847,CUST-001847,Mary,Anderson,mary.anderson1847@example.com,2023-11-08,1994,1,31
1848,CUST-001848,James,Flores,james.flores1848@example.com,2023-11-03,1976,6,14
1849,CUST-001849,Ashley,Gonzalez,ashley.gonzalez1849@example.com,2023-01-23,1993,2,33
1850,CUST-001850,Barbara,Ramirez,barbara.ramirez1850@example.com,2023-03-19,1991,1,12
1851,CUST-001851,Thomas,Clark,thomas.clark1851@example.com,2023-04-02,1995,3,8
1852,CUST-001852,Jennifer,Thompson,jennifer.thompson1852@example.com,2023-12-18,1976,3,35
1853,CUST-001853,William,Lee,william.lee1853@example.com,2023-03-07,1982,1,42
1854,CUST-001854,Betty,Ramirez,betty.ramirez1854@example.com,2023-01-28,1991,1,21
1855,CUST-001855,Mark,Allen,mark.allen1855@example.com,2023-07-10,1974,3,6
1856,CUST-001856,Linda,Lopez,linda.lopez1856@example.com,2023-08-06,1984,1,14
1857,CUST-001857,James,Perez,james.perez1857@example.com,2023-12-29,1982,1,19
1858,CUST-001858,Margaret,Brown,margaret.brown1858@example.com,2023-08-26,1991,1,40
1859,CUST-001859,Patricia,Hill,patricia.hill1859@example.com,2023-12-18,1989,2,12
1860,CUST-001860,Andrew,Moore,andrew.moore1860@example.com,2023-04-02,1991,2,39
1861,CUST-001861,Robert,Hill,robert.hill1861@example.com,2023-02-27,1989,1,15
1862,CUST-001862,Barbara,Garcia,barbara.garcia1862@example.com,2023-10-01,1997,3,18
1863,CUST-001863,Sarah,Thompson,sarah.thompson1863@example.com,2023-08-23,1978,1,20
1864,CUST-001864,Joshua,Robinson,joshua.robinson1864@example.com,2023-01-21,1998,1,34
1865,CUST-001865,Michael,Harris,michael.harris1865@example.com,2023-09-20,1960,1,5
1866,CUST-001866,Margaret,Sanchez,margaret.sanchez1866@example.com,2023-01-12,1994,3,13
1867,CUST-001867,Margaret,Davis,margaret.davis1867@example.com,2023-04-09,1983,6,43
1868,CUST-001868,Jessica,Brown,jessica.brown1868@example.com,2023-07-11,1983,1,5
1869,CUST-001869,Barbara,Moore,barbara.moore1869@example.com,2023-09-14,1979,2,11
1870,CUST-001870,Charles,Moore,charles.moore1870@example.com,2023-01-03,1988,1,37
1871,CUST-001871,Sarah,Moore,sarah.moore1871@example.com,2023-08-25,1982,6,26
1872,CUST-001872,Joseph,Johnson,joseph.johnson1872@example.com,2023-12-30,1990,1,34
1873,CUST-001873,Kevin,Robinson,kevin.robinson1873@example.com,2023-10-29,1987,2,42
1874,CUST-001874,Emily,Smith,emily.smith1874@example.com,2023-06-25,1990,1,42
1875,CUST-001875,Ashley,Wilson,ashley.wilson1875@example.com,2023-09-30,1978,3,23
1876,CUST-001876,Joshua,Garcia,joshua.garcia1876@example.com,2023-11-20,1985,6,34
1877,CUST-001877,Kimberly,White,kimberly.white1877@example.com,2023-06-05,1991,1,12
1878,CUST-001878,Elizabeth,Flores,elizabeth.flores1878@example.com,2023-10-27,1994,1,35
1879,CUST-001879,Charles,Scott,charles.scott1879@example.com,2023-09-09,1958,1,41
1880,CUST-001880,Kevin,Davis,kevin.davis1880@example.com,2023-02-19,1988,1,27
1881,CUST-001881,Barbara,Hernandez,barbara.hernandez1881@example.com,2023-07-25,1983,1,32
1882,CUST-001882,Sarah,Lee,sarah.lee1882@example.com,2023-07-05,1981,3,22
1883,CUST-001883,Christopher,Allen,christopher.allen1883@example.com,2023-10-02,1984,1,42
1884,CUST-001884,Charles,Lewis,charles.lewis1884@example.com,2023-03-22,1966,1,31
1885,CUST-001885,Nancy,Robinson,nancy.robinson1885@example.com,2023-12-02,1994,6,45
1886,CUST-001886,Anthony,Clark,anthony.clark1886@example.com,2023-07-30,1994,1,32
1887,CUST-001887,Michelle,Allen,michelle.allen1887@example.com,2023-02-11,1982,3,6
1888,CUST-001888,Michelle,Thomas,michelle.thomas1888@example.com,2023-03-27,1983,2,28
1889,CUST-001889,Mary,Hill,mary.hill1889@example.com,2023-12-01,1988,2,25
1890,CUST-001890,Sandra,White,sandra.white1890@example.com,2023-05-03,1994,6,6
1891,CUST-001891,David,Jackson,david.jackson1891@example.com,2023-02-03,1968,1,38
1892,CUST-001892,Kevin,Lewis,kevin.lewis1892@example.com,2023-05-04,1974,6,36
1893,CUST-001893,Kevin,Perez,kevin.perez1893@example.com,2023-03-23,1992,3,34
1894,CUST-001894,Robert,Clark,robert.clark1894@example.com,2023-09-24,1956,6,29
1895,CUST-001895,Thomas,Wright,thomas.wright1895@example.com,2023-03-03,1977,2,1
1896,CUST-001896,Mark,Walker,mark.walker1896@example.com,2023-01-31,1991,1,12
1897,CUST-001897,Lisa,Sanchez,lisa.sanchez1897@example.com,2023-09-19,1981,2,13
1898,CUST-001898,Elizabeth,Taylor,elizabeth.taylor1898@example.com,2023-10-24,1976,1,29
1899,CUST-001899,Nancy,Martinez,nancy.martinez1899@example.com,2023-05-05,1974,1,33
1900,CUST-001900,John,Robinson,john.robinson1900@example.com,2023-12-30,1985,1,27
1901,CUST-001901,Mark,Perez,mark.perez1901@example.com,2023-08-19,1978,2,37
1902,CUST-001902,Elizabeth,King,elizabeth.king1902@example.com,2023-05-28,2001,6,46
1903,CUST-001903,Charles,Martin,charles.martin1903@example.com,2023-03-23,1983,1,22
1904,CUST-001904,Charles,Martinez,charles.martinez1904@example.com,2023-12-22,1996,2,5
1905,CUST-001905,Joseph,Johnson,joseph.johnson1905@example.com,2023-04-19,1982,1,28
1906,CUST-001906,Steven,King,steven.king1906@example.com,2023-07-27,1986,6,11
1907,CUST-001907,Elizabeth,Nguyen,elizabeth.nguyen1907@example.com,2023-09-14,1990,1,8
1908,CUST-001908,William,King,william.king1908@example.com,2023-09-04,1994,6,24
1909,CUST-001909,Nancy,Anderson,nancy.anderson1909@example.com,2023-06-08,1993,1,46
1910,CUST-001910,Linda,Gonzalez,linda.gonzalez1910@example.com,2023-07-02,1985,2,12
1911,CUST-001911,Kimberly,Anderson,kimberly.anderson1911@example.com,2023-04-14,1989,1,17
1912,CUST-001912,Steven,Jones,steven.jones1912@example.com,2023-05-19,1983,2,13
1913,CUST-001913,Patricia,Lewis,patricia.lewis1913@example.com,2023-10-18,1984,1,14
1914,CUST-001914,Jessica,Anderson,jessica.anderson1914@example.com,2023-12-20,1977,1,5
1915,CUST-001915,Emily,Moore,emily.moore1915@example.com,2023-02-16,1976,3,3
1916,CUST-001916,Kimberly,Martin,kimberly.martin1916@example.com,2023-02-01,1993,1,19
1917,CUST-001917,Sandra,Miller,sandra.miller1917@example.com,2023-10-02,1969,1,13
1918,CUST-001918,Richard,Walker,richard.walker1918@example.com,2023-03-01,1987,2,32
1919,CUST-001919,Susan,Hill,susan.hill1919@example.com,2023-09-07,1991,1,36
1920,CUST-001920,Mark,Gonzalez,mark.gonzalez1920@example.com,2023-10-29,1973,2,35
1921,CUST-001921,Thomas,Clark,thomas.clark1921@example.com,2023-11-04,1991,2,30
1922,CUST-001922,Steven,Jackson,steven.jackson1922@example.com,2023-11-27,1991,6,27
1923,CUST-001923,Emily,Allen,emily.allen1923@example.com,2023-06-08,1981,1,14
1924,CUST-001924,Ashley,Smith,ashley.smith1924@example.com,2023-06-13,1968,2,37
1925,CUST-001925,John,Ramirez,john.ramirez1925@example.com,2023-12-11,1991,6,45
1926,CUST-001926,Andrew,Lopez,andrew.lopez1926@example.com,2023-04-10,1974,4,31
1927,CUST-001927,Karen,Lee,karen.lee1927@example.com,2023-09-29,1986,3,4
1928,CUST-001928,Joshua,Martinez,joshua.martinez1928@example.com,2023-06-15,1995,4,14
1929,CUST-001929,Michelle,Hernandez,michelle.hernandez1929@example.com,2023-06-16,1963,6,18
1930,CUST-001930,Sarah,Anderson,sarah.anderson1930@example.com,2023-05-15,1986,6,25
1931,CUST-001931,Karen,Perez,karen.perez1931@example.com,2023-07-01,1972,1,32
1932,CUST-001932,Betty,Clark,betty.clark1932@example.com,2023-01-03,1975,2,6
1933,CUST-001933,David,Robinson,david.robinson1933@example.com,2023-05-21,2002,3,34
1934,CUST-001934,Thomas,Jackson,thomas.jackson1934@example.com,2023-07-11,2001,2,43
1935,CUST-001935,Emily,Gonzalez,emily.gonzalez1935@example.com,2023-04-21,1981,2,24
1936,CUST-001936,Jessica,Hernandez,jessica.hernandez1936@example.com,2023-06-16,1977,6,35
1937,CUST-001937,Matthew,Young,matthew.young1937@example.com,2023-05-08,1991,2,24
1938,CUST-001938,Patricia,Perez,patricia.perez1938@example.com,2023-05-22,1984,2,30
1939,CUST-001939,David,Jones,david.jones1939@example.com,2023-06-16,1960,3,14
1940,CUST-001940,Donna,Martin,donna.martin1940@example.com,2023-10-21,1993,1,32
1941,CUST-001941,Andrew,Taylor,andrew.taylor1941@example.com,2023-10-13,1984,1,24
1942,CUST-001942,Christopher,White,christopher.white1942@example.com,2023-08-17,1976,1,26
1943,CUST-001943,Sandra,White,sandra.white1943@example.com,2023-06-20,1993,6,32
1944,CUST-001944,Mary,Rodriguez,mary.rodriguez1944@example.com,2023-03-03,1980,2,12
1945,CUST-001945,Kimberly,Brown,kimberly.brown1945@example.com,2023-09-20,1989,2,9
1946,CUST-001946,Christopher,Wright,christopher.wright1946@example.com,2023-09-09,1991,1,24
1947,CUST-001947,Joshua,Garcia,joshua.garcia1947@example.com,2023-10-13,1974,2,13
1948,CUST-001948,Joshua,Robinson,joshua.robinson1948@example.com,2023-11-09,1980,1,33
1949,CUST-001949,Margaret,Moore,margaret.moore1949@example.com,2023-08-27,1986,6,22
1950,CUST-001950,Nancy,Jones,nancy.jones1950@example.com,2023-04-04,1980,1,46
1951,CUST-001951,Margaret,Johnson,margaret.johnson1951@example.com,2023-07-25,1982,1,12
1952,CUST-001952,James,Anderson,james.anderson1952@example.com,2023-06-15,1987,1,33
1953,CUST-001953,Christopher,Wright,christopher.wright1953@example.com,2023-08-23,1980,1,17
1954,CUST-001954,Joshua,Martinez,joshua.martinez1954@example.com,2023-04-07,1975,1,23
1955,CUST-001955,Andrew,Hill,andrew.hill1955@example.com,2023-01-21,1974,2,6
1956,CUST-001956,Christopher,Anderson,christopher.anderson1956@example.com,2023-12-03,1993,1,39
1957,CUST-001957,Joseph,Wilson,joseph.wilson1957@example.com,2023-07-01,2001,6,2
1958,CUST-001958,Matthew,Johnson,matthew.johnson1958@example.com,2023-08-16,1970,6,23
1959,CUST-001959,Mark,Lewis,mark.lewis1959@example.com,2023-07-24,1993,4,36
1960,CUST-001960,Jennifer,Lopez,jennifer.lopez1960@example.com,2023-09-17,1967,3,26
1961,CUST-001961,Linda,Young,linda.young1961@example.com,2023-11-06,1989,6,38
1962,CUST-001962,Jennifer,Allen,jennifer.allen1962@example.com,2023-07-04,1986,2,1
1963,CUST-001963,James,Harris,james.harris1963@example.com,2023-08-04,1988,6,27
1964,CUST-001964,John,Ramirez,john.ramirez1964@example.com,2023-11-30,1991,6,33
1965,CUST-001965,Matthew,Walker,matthew.walker1965@example.com,2023-01-09,1963,1,17
1966,CUST-001966,Robert,Martinez,robert.martinez1966@example.com,2023-05-08,1994,1,37
1967,CUST-001967,Donald,Williams,donald.williams1967@example.com,2023-02-01,1982,1,16
1968,CUST-001968,Lisa,Flores,lisa.flores1968@example.com,2023-08-01,1972,2,31
1969,CUST-001969,Elizabeth,Lopez,elizabeth.lopez1969@example.com,2023-07-06,1969,1,30
1970,CUST-001970,Susan,Martin,susan.martin1970@example.com,2023-07-26,1981,6,28
1971,CUST-001971,Mary,Johnson,mary.johnson1971@example.com,2023-06-19,2001,2,14
1972,CUST-001972,Anthony,Williams,anthony.williams1972@example.com,2023-10-04,1989,2,37
1973,CUST-001973,Michael,Smith,michael.smith1973@example.com,2023-06-28,1968,1,2
1974,CUST-001974,Donald,Robinson,donald.robinson1974@example.com,2023-08-01,1970,2,32
1975,CUST-001975,James,Martin,james.martin1975@example.com,2023-09-01,1986,6,33
1976,CUST-001976,Andrew,White,andrew.white1976@example.com,2023-11-11,1979,1,44
1977,CUST-001977,Richard,Rodriguez,richard.rodriguez1977@example.com,2023-04-23,1984,5,33
1978,CUST-001978,Jennifer,Miller,jennifer.miller1978@example.com,2023-07-26,1991,2,27
1979,CUST-001979,Barbara,Martin,barbara.martin1979@example.com,2023-06-18,1977,2,43
1980,CUST-001980,Joshua,Moore,joshua.moore1980@example.com,2023-03-09,1990,1,34
1981,CUST-001981,Robert,Harris,robert.harris1981@example.com,2023-11-20,2000,1,25
1982,CUST-001982,Robert,Thomas,robert.thomas1982@example.com,2023-03-24,1988,1,40
